Population,MortalityRate,NatalityRate,GDP,GDP_PC
6426867,0.37296590046058253,3.77,1221120798.81336,190.002677638953
6541547,0.3205662266588194,3.7,1555301496.04756,237.757335195414
6662389,0.2781283776349962,3.65,2076182460.86517,311.627231254541
6789321,0.24347069911882166,3.62,2312327536.41789,340.583183232527
6922587,0.21725972504510593,3.6,2830220713.07301,408.838413523407
7062672,0.19893334911585098,3.6,3719506172.83951,526.643288270494
7209930,0.18502275474748417,3.59,5161337336.40365,715.8657062687
7364753,0.17556599326087285,3.6,4979481980.35098,676.12351106337
7527394,0.1684513252057783,3.6,5642178579.58438,749.552412285997
7697510,0.16303979976893818,3.6,6522732202.50748,847.382432066315
7874835,0.15847945062488905,3.61,7633049792.09321,969.296103880894
8059769,0.1545947520664951,3.62,8448469837.53831,1048.22560182624
8252833,0.1507362082427987,3.62,9112544556.05962,1104.17235837941
8454028,0.14643922612428478,3.62,8271454300.59548,978.404981180605
8663579,0.14151202015334316,3.62,6992393787.40891,807.10258610434
8880268,0.1358066815536014,3.61,7536439875.08334,848.672379903239
10052152,,6.81,,
10346697,,6.81,,
10651962,,6.8,,
10968195,,6.8,,
11295681,,6.8,,
11634832,,6.8,,
11985440,,6.8,,
12348189,,6.79,,
12725522,,6.79,,
13120580,,6.78,,
13535481,,6.77,,
13971695,,6.77,,
14428340,,6.76,,
14902263,,6.76,,
15388936,,6.76,,
15885229,,6.75,,
16390159,,6.74,,
16905214,,6.73,,
17432757,,6.71,,
17976222,,6.69,,
18538259,,6.65,,
19120680,,6.62,,
19723322,,6.58,,
20344547,,6.54,,
20981776,,6.5,,
21633796,,6.47,,
22296286,,6.42,,
22971200,,6.38,,
23670808,,6.33,5100405772.46327,221.588144138105
24411738,,6.27,4420168102.39306,186.218677899062
25203845,,6.21,4258743262.82876,173.79061790875
26056594,,6.15,4956588278.56144,195.661452958931
26961197,,6.08,4601413263.52894,175.558079897847
27887203,,6.01,4257702196.53864,157.060812480201
28792639,,5.95,4510846967.8742,161.176877950277
29649135,,5.88,5255221424.80962,182.361927987515
30444526,,5.83,6496195450.61034,219.550211072803
31192857,,5.78,7683852496.84499,253.475984713066
31924196,,5.74,12270448700.1994,395.532620809664
32682239,,5.71,12711213451.034,400.263671778405
33499180,,5.69,13375976353.6994,410.952365470373
34385856,,5.68,13581644245.7352,406.538753740653
35334788,,5.67,14142035080.2849,411.972321782646
36337782,,5.66,15224257698.482,431.27972978737
37379767,,5.65,16675948414.7573,459.259295161963
38450320,,5.64,18399046025.2688,492.631339721454
39548663,,5.62,18649590248.2626,485.49744948822
40681414,,5.58,21843529024.9154,552.839501616627
41853944,,5.54,27941177434.5087,687.390445540348
43073834,,5.49,29081425282.2949,695.216843291099
44346525,,5.43,32014249841.4151,743.403663887825
45673338,,5.36,34657139495.4031,781.433895673281
47052481,,5.29,39650530214.3287,867.857498923481
48482266,,5.22,45680532613.7591,970.399601430411
49959822,,5.15,49964788814.0926,1030.0776484553
51482633,,5.08,47378599025.3044,947.933351658407
53050790,,5.02,49774021003.0748,966.503016569611
54663906,,4.95,53320625958.5628,1004.90658838695
27397207,1.761310860581122,6.15,2760747471.88624,100.76747498819
28224187,1.6844064165393466,6.15,3034043574.06071,107.498000971957
29080938,1.6100233331482179,6.16,3308912796.93487,113.782849798549
29966865,1.5350617330009708,6.16,3540403456.55305,118.143906991999
30881138,1.4619604667393065,6.15,3889129942.30769,125.938694169401
31822660,1.3895760303602567,6.13,4388937649.03846,137.91864667231
32789130,1.317845313914865,6.08,5279230817.30769,161.005521595517
33778799,1.2442714075963142,6.01,5638461442.30769,166.923063418933
34791409,1.1687939824700448,5.9,6081009427.88461,174.784753754061
35827092,1.091743736143341,5.76,6695336567.30769,186.879167529008
36884536,1.0138127032949455,5.6,7086538437.5,192.127686001108
37963278,0.9337443972175218,5.4,7375000024.03846,194.266670952522
39058603,0.8539221867535735,5.18,8177884552.88461,209.374780691917
40159582,0.777821860243014,4.95,10838587357.7466,269.887959183304
41252324,0.7056815228816222,4.72,13703000530.0587,332.175269901396
42326312,0.6378539001760772,4.49,14882747955.0328,351.619335819513
43377271,0.5754626789560524,4.26,16985211146.0238,391.569389821531
44405904,0.5181743517297689,4.03,19779315170.0237,445.420852493951
45413080,0.46739835891340736,3.81,24006570178.1561,528.626755130957
46401754,0.421255663848885,3.59,27371699082.7126,589.885059996931
47374472,0.38071143940987784,3.39,32353440726.8856,682.929972776379
48326274,0.3440985688342711,3.2,34846107862.3673,721.05934481239
49255900,0.31098819473139544,3.02,36589797857.4006,742.851232619121
50173924,0.28098261881939385,2.86,40042826244.2337,798.080449924439
51094868,0.25341095886925635,2.71,41797592963.4424,818.038933525859
52026901,0.22843951439660035,2.57,38900692712.1496,747.703437345799
52980094,0.20537898141198474,2.45,43096746122.4614,813.45150453102
53945881,0.18429584380432296,2.35,50535438696.4094,936.780458315873
54891520,0.16523499440350714,2.26,61667199834.7428,1123.43764273139
55772169,0.14806668178890442,2.18,72250877410.3183,1295.46472202503
56558186,0.13299575538088237,2.11,85343063965.9182,1508.94246991043
57232465,0.11942521230648945,2.06,98234695722.0341,1716.41541952704
57811021,0.10828384378239271,2.0,111452869378.467,1927.88260333504
58337773,0.09830680372389258,1.96,128889318946.587,2209.36303047747
58875269,0.08939236377239851,1.91,146683499005.964,2491.42783631948
59467274,0.08140612200943068,1.87,169278753531.98,2846.58683404849
60130186,0.07390630230837454,1.82,183035114648.4,3043.98031418826
60846582,0.06702101356940507,1.78,150180619366.605,2468.18472987515
61585103,0.06081016053508914,1.74,113675561057.462,1845.82886964502
62298571,0.05504139268431671,1.71,126669064386.717,2033.25800929259
62952642,0.05000584645863694,1.67,126392233706.79,2007.7352707452
63539196,0.04571981481035562,1.64,120296476180.402,1893.26423865967
64069087,0.041876665867581424,1.62,134300851255.002,2096.18780236208
64549866,0.038419908750547856,1.6,152280677649.055,2359.11683054367
64995299,0.035294858153057614,1.58,172895749632.046,2660.12683458135
65416189,0.03253017383816107,1.57,189318549680.384,2894.06265596401
65812536,0.030191814508298876,1.56,221758196504.936,3369.54319807344
66182067,0.028119401051015878,1.55,262942476722.425,3973.01717157725
66530984,0.02627347440245131,1.55,291382991177.698,4379.65878719505
66866839,0.024601134846611698,1.55,281710416557.292,4213.00665375142
67195028,0.02306718151425242,1.54,341104820155.464,5076.33987220163
67518382,0.021638552667267087,1.54,370819140946.553,5492.12149993341
67835957,0.020343189908586697,1.54,397558222957.17,5860.58147053475
68144501,0.019165151051987028,1.54,420333203150.426,6168.26135569944
68438730,0.018089167849768377,1.54,407339454060.678,5951.88348654008
68714511,0.01709973404601726,1.54,401296437424.995,5840.05306687798
68971331,0.016151642640179986,1.54,413366150655.591,5993.30551610045
69209858,0.015272399867781764,1.53,456356961443.497,6593.81835157138
474532,,6.32,,
482854,,6.27,,
491571,,6.22,,
500647,,6.16,,
510034,,6.08,,
519686,,6.01,,
529327,,5.93,,
538909,,5.86,,
548825,,5.79,,
559626,,5.72,,
571565,,5.66,,
585251,,5.58,,
600192,,5.49,,
614253,,5.39,,
624555,,5.29,,
629227,,5.19,,
627251,,5.12,,
619816,,5.09,,
610054,,5.09,,
602358,,5.14,,
599905,,5.22,,
603842,,5.31,,
613238,,5.38,,
626675,,5.44,,
641844,,5.47,,
657053,,5.47,,
671752,,5.46,,
686471,,5.44,,
701809,,5.44,,
718741,,5.45,,
737814,1.6454011444618835,5.48,,
759527,1.5588669775623218,5.52,,
783198,1.4759883759531363,5.56,,
806860,1.3967605565725207,5.6,,
827825,1.316698637881299,5.64,,
844334,1.2447695399800789,5.68,,
855362,1.174946630533648,5.75,,
861866,1.1080557392646222,5.83,,
866530,1.0432498618040145,5.92,,
873136,0.9746454741403993,6.02,,
884366,0.903472091871465,6.11,367087900.0,415.085948577851
901214,0.8277723160092941,6.17,477443500.0,529.778165896224
922694,0.7521412725059852,6.18,469506700.0,508.84058614998
947108,0.6799632566438957,6.14,490439100.0,517.826968356368
971893,0.6122098305464925,6.03,440764600.0,453.513312734273
995135,0.5496769266327013,5.88,462283600.0,464.545938721574
1016432,0.49388206057040424,5.68,453805100.0,446.466529652108
1036392,0.4419194355781812,5.45,542795400.0,523.73763493981
1055431,0.39604785925709757,5.22,648492700.0,614.435754973338
1074277,0.35558501181249685,5.0,726882400.0,676.619075367267
1093523,0.3200681836679265,4.81,881827800.0,806.41434929681
1113151,0.2910648481701544,4.64,1042411500.0,936.448595612108
1132994,0.26478329252728594,4.5,1160389500.0,1024.1725080803
1153295,0.24365119553832174,4.38,1395519600.0,1210.03565458064
1174331,0.2265115601792677,4.29,1447307100.0,1232.45033563734
1196302,0.21148647406072418,4.22,1594410900.0,1332.79185551378
1219288,0.19929647524089858,4.16,1650618500.0,1353.75493422806
1243261,0.1882148544954394,4.09,1615609700.0,1299.49463507231
1580513,4.919937134136619,6.52,121128073.114022,76.6386966178104
1597526,4.850634388362484,6.57,126396469.707058,79.1202816529452
1612755,4.795502867442851,6.62,132237441.630863,81.9944440812139
1631764,4.735996391621796,6.68,143255784.510751,87.7922979453762
1662073,4.654428535930732,6.73,166104067.630043,99.9378893887589
1708630,4.541647669976724,6.79,187300336.365369,109.620120649437
1774029,4.403558020766395,6.85,216136263.912497,121.834175439114
1855442,4.244792368428144,6.91,231706475.464114,124.878857131216
1945780,4.090396792643761,6.97,241956910.658103,124.349763954504
2034907,3.9584215849215343,7.03,267732446.378413,131.570191772583
2115522,3.8567313410118165,7.08,253976626.166639,120.053880870366
2185662,3.7764215683358904,7.14,286537524.990331,131.098435850626
2247582,3.7124406805903956,7.18,335677636.893737,149.350828711501
2303345,3.6568571607193716,7.22,406479906.159652,176.473816398963
2356622,3.5987982788909543,7.25,560437742.594972,237.814218072906
2410446,3.5341933936844185,7.28,617321669.390877,256.102144117792
2464423,3.463283915430137,7.29,619375134.18051,251.326530735178
2518457,3.3850131866613404,7.29,777435020.475847,308.695342649041
2576292,3.2997023242309784,7.28,824263841.539264,319.941808458612
2642696,3.2031719159206156,7.25,891775906.631014,337.449679789145
2720839,3.0997837061049274,7.22,1136408814.19692,417.669139876884
2812307,2.9854440047903648,7.16,962347000.991788,342.190696121834
2915620,2.868345578878989,7.09,821651918.724626,281.810552248143
3026973,2.754560651210117,7.01,765746590.616849,252.973785957241
3140846,2.6476993415774124,6.92,718148959.610872,228.648692582517
3252994,2.554874781624453,6.81,762359722.701402,234.356109981473
3363042,2.4688971882582424,6.69,1060911735.26065,315.462122145632
3471739,2.3895812414416064,6.57,1249099130.02277,359.790724421822
3577468,2.3164421550543137,6.44,1378847487.41137,385.425418755934
3678567,2.249517271263511,6.31,1352949662.75172,367.792584109987
3774312,2.18582999276689,6.19,1628427515.41881,431.450388393856
3862992,2.128398720372105,6.07,1602299862.9243,414.781437351068
3945905,2.0740504959322354,5.96,1692959110.18022,429.042360955801
4029053,2.0188411940897146,5.86,1233496846.33493,306.151247376532
4120616,1.9591735699646777,5.77,982624324.505898,238.465453459228
4226291,1.896461035711438,5.7,1309382885.33029,309.818293556622
4348805,1.8280871447992186,5.63,1465448290.34132,336.977003891945
4485951,1.7592725724457168,5.57,1498950899.08774,334.143842398366
4632446,1.6913292768774024,5.52,1587345950.9743,342.657904201102
4780448,1.629133628493522,5.47,1576672791.65481,329.816469698975
4924402,1.5711539625286786,5.42,1491891107.95711,302.958591951416
5062567,1.5182009299227606,5.37,1482437752.05739,292.823103529291
5197031,1.4700675769284055,5.33,1706698099.44513,328.398107277437
5330639,1.4238469794089965,5.28,2115836353.1204,396.920579751545
5467766,1.3775268528120237,5.23,2259992642.29014,413.329866159356
5611640,1.3295571368314056,5.18,2281482855.46518,406.562366042383
5762880,1.2806094729354986,5.12,2351584608.41123,408.057117336142
5920359,1.2301616793573364,5.06,2662612348.44099,449.738250451153
6083420,1.178120783105942,5.0,3323677130.04484,546.35037020228
6250835,1.1264086106827242,4.94,3379258564.97242,540.608712584616
6421679,1.0746419080133933,4.87,3429461495.41335,534.04478262418
6595943,1.023660164231355,4.8,3872459249.74631,587.097492827983
6773807,0.9733079197562021,4.73,3873308389.30006,571.806723944167
6954721,0.9244080387983933,4.66,4321655656.33177,621.398853574683
7137997,0.8774170120833618,4.59,4574986536.90791,640.934219628827
7323158,0.8320176448370253,4.52,4180866177.03946,570.909967175308
7509952,0.7877547020273897,4.45,6031632168.17391,803.1518934041
7698475,0.7465113874486328,4.38,6395472574.41445,830.745276651438
61577,,7.36,,
63715,,7.35,,
66235,,7.3,,
68981,,7.23,,
71741,,7.12,,
74345,,6.97,,
76771,,6.8,,
79029,,6.59,,
81079,0.4933642508263852,6.37,,
82855,0.43446253364067533,6.15,,
84351,0.3912548610452433,5.94,,
85499,0.3392130257801899,5.76,,
86323,0.2895965341086798,5.62,,
86962,0.27599530807976264,5.51,,
87582,0.239769820971867,5.45,,
88318,0.22644671142763328,5.43,32506741.7201204,368.052238087436
89234,0.20173039852960956,5.44,30036416.9619944,336.625464674703
90273,0.18834686845633122,5.47,34139387.8908849,378.238047074363
91335,0.17517736708417272,5.51,41567471.6721987,455.105015242606
92268,0.1625646194362259,5.54,44667002.0120724,484.084945563313
92971,0.15059268980057225,5.55,53260077.4311091,572.898451381248
93409,0.14986886474334957,5.53,62242013.3302689,666.295705510559
93641,0.14951514374813107,5.48,62068161.0711025,662.866430337718
93729,0.14935563710847485,5.39,60863963.963964,649.312579627507
93788,0.14926487051272483,5.27,64248354.5414656,685.001594377678
93896,0.13845105222799692,5.13,60058663.3144773,639.629625484337
94088,0.12754966465067336,4.99,68195855.6149733,724.863209521298
94321,0.12722916092368372,4.86,81667133.4546982,865.870072040313
94591,0.11628890392422192,4.76,106657267.367342,1127.55061070008
94851,0.11597503373819164,4.69,106344854.986095,1121.21346771777
95069,0.10518675909076565,4.64,113563821.577404,1194.54103416891
95246,0.10499459277847191,4.61,132201141.446861,1388.04050110623
95399,0.09434160045283968,4.58,137066290.550071,1436.78369095862
95557,0.0837205408346938,4.55,138489884.393064,1449.30600269019
95739,0.08356051347935532,4.5,195990986.21421,2047.13843067308
95976,0.09377735172758722,4.45,208871665.748682,2176.38129609347
96273,0.0831022053247738,4.39,222100576.345483,2307.13096227661
96619,0.08279773548193457,4.34,214991452.314998,2225.10067495677
97032,0.08244362916855599,4.3,191504892.761394,1973.54479534806
97482,0.0820723262374968,4.27,199214633.22171,2043.75104613193
97973,0.07145627896531308,4.25,204849612.592276,2091.11300904714
98487,0.0710789788996974,4.24,181116952.7897,1839.08686653094
99022,0.07069064762731891,4.22,182763693.916873,1845.66912653498
99589,0.07028747577592354,4.2,202246959.690276,2030.7754685692
100218,0.06985051988744087,4.18,230657965.488586,2301.65411507959
100905,0.06937011931660522,4.14,261797606.149719,2594.41873934395
101706,0.06882041803488212,4.1,292232117.078998,2873.0766372279
102581,0.06824141864160582,4.06,298513956.159185,2910.14512180299
103379,0.05803605973845082,4.01,344428609.006734,3331.54655465772
103890,0.06737441889563703,3.96,312377379.297118,3006.60634375505
103986,0.06731999115222974,3.91,366840012.442325,3527.95234170016
103562,0.06759497093416249,3.86,414523388.461329,4002.81377065344
102737,0.05840211805014795,3.82,470714083.426751,4581.78324469272
101768,0.06878390063674239,3.77,450643615.180528,4428.14652130855
101028,0.06929115151995091,3.72,439878828.008608,4354.24436028041
100781,0.05953562214725144,3.68,437006227.162781,4336.23960272654
101133,0.06920894179527995,3.64,420540178.571429,4157.87724876095
101998,0.05882237603184252,3.6,460379144.989821,4513.4325306349
847979,0.41039042516683905,5.26,535670127.748935,631.706584701324
864818,0.38852285000011566,5.18,584961208.656595,676.401178353489
879441,0.36728084817996987,5.05,619319197.340022,704.223158183224
891944,0.34755389327628966,4.87,678235373.038558,760.39788534596
902613,0.3268263499590082,4.66,711893367.55527,788.69664704446
911737,0.3082012235917617,4.43,736568861.926151,807.869838096908
919217,0.28937640472662635,4.2,723735635.536371,787.338406706973
925235,0.2702022085247716,3.99,761981474.023359,823.55630854429
930795,0.2524731626399883,3.8,758899950.0,815.327108526932
937186,0.23474579164817155,3.66,779200000.0,831.426912964797
945360,0.21790709753035098,3.55,821850000.0,869.354117016111
955741,0.20402760964391425,3.48,896754316.674262,938.269947020058
968136,0.19315468074733302,3.43,1083381044.08473,1119.0380732508
982010,0.18329826905334592,3.39,1308799458.96284,1332.78152981025
996493,0.1736112853356669,3.35,2042031901.42217,2049.24730116959
1010936,0.1661829555638647,3.31,2442667573.04821,2416.24831398312
1025107,0.15900825672322028,3.29,2500410583.79177,2439.17747252159
1039212,0.15300083717439208,3.27,3138666666.66667,3020.24294095194
1053558,0.14712023994836554,3.27,3562333458.33333,3381.23453655542
1068640,0.14223632940436665,3.28,4602416625.0,4306.78188901075
1084744,0.13643784749014284,3.28,6235833333.33333,5748.67349531948
1101983,0.13248843221719392,3.28,6992083333.33333,6345.00108743359
1120020,0.12856924748598014,3.26,8140416666.66667,7268.10586844211
